Id,Address,Latitude,Longitude,Time
67,台南市北區小東路57號腳踏車停車場,23.00072241387 ,120.22310889079 ,1060916 1408
68,台南市東區長榮路2段37號,22.98949292146 ,120.21991776865 ,1060920 1720
69,台南市安南區海佃路1段243巷,23.02547807577 ,120.19124862961 ,1060921 0700
70,台南市安南區海佃路1段243巷,23.02547807577 ,120.19124862961 ,1060921 1330
71,台南市佳里區六安里中山路431號,23.16514314516 ,120.17765170968 ,1060922 1850
72,台南市南化區小崙里小崙路63號,23.04908156938 ,120.48522715991 ,1060902 0150
73,台南市安南區總頭里長溪路2段581巷38號,23.05538455176 ,120.20138803566 ,1060923 1316
74,台南市北區北安路1段257號,23.01902016236 ,120.20690623591 ,1060929 0642
75,台南市中西區北門路1段97號,22.99181570774 ,120.21159025867 ,1061005 2130
76,台南市北區開元路176號,23.00725922702 ,120.22000884638 ,1061002 2055
77,台南市麻豆區三民路9-9號前,23.18321834110 ,120.24579838343 ,1061008 2328
78,台南市南區大同路2段164巷,22.97784210335 ,120.21356022371 ,1061006 1123
79,台南市東區林森路2段46號,22.98662645906 ,120.22291505442 ,1061008 1610
80,台南市中西區開山路66號,22.99048953344 ,120.20647376949 ,1061011 0000
81,台南市安南區安和路3段115巷11弄2號,23.04648987937 ,120.21720400470 ,1061012 0700
82,台南市北區西門路3段171號,23.00410627062 ,120.20456323438 ,1061013 1700
83,台南市新化區那拔林297號,23.06798183874 ,120.35052177047 ,1061010 2000
84,台南市新營區三民路97之3號,23.30675236329 ,120.31206330336 ,1061020 1250
85,台南市永康區忠勇街32巷51號,22.99944248932 ,120.23979652554 ,1061031 0730
86,台南市後壁區後壁里火車站南側停車場,23.36229000000 ,120.37015000000 ,1061021 1700
87,台南市東區長榮路3段135號,22.99568506856 ,120.22184632027 ,1061028 1200
88,台南市下營區人和二街160號前,23.23751856731 ,120.26184818651 ,1061022 1601
89,台南市東區府東街97號,22.98602056757 ,120.21800885123 ,1061029 2126
90,台南市永康區大橋一街1號,23.01488162837 ,120.22515482446 ,1061101 1115
91,台南市東區東寧路472巷5號,22.98905340966 ,120.22979894991 ,1061025 1900
92,台南市安南區大安街23號後門,23.03124216126 ,120.19116269969 ,1061010 2130
93,台南市東區崇德路茶詩集飲料店前555號,22.96884657652 ,120.22749900000 ,1061031 1330
94,台南市新營區健康路251號(家樂福新營店)前,23.31914993061 ,120.31211991950 ,1061024 0950
95,台南市安平區文平路405號,22.99253657730 ,120.17862952455 ,1061101 1800
96,台南市南區金華路2段33巷,22.97805312054 ,120.19116687610 ,1061109 1810
97,台南市永康區勝華街33號,23.00644159839 ,120.23410757216 ,1061103 1700
98,台南市下營區中正北路182號前,23.23791081710 ,120.26147549792 ,1061022 0630
99,台南市安平區安平路177號,23.00021952900 ,120.16115136664 ,1061113 1800
100,台南市北區開南街275巷2弄36號,23.00373464141 ,120.22921533888 ,1061115 0031
101,台南市永康區小東路647巷10弄3號,22.99907050375 ,120.23897875146 ,1061116 0022
102,台南市中西區忠義路健康路口,22.99233000000 ,120.20555000000 ,1061106 2000
103,台南市安南區海佃路1段345巷28號,23.02694996809 ,120.19032074924 ,1061123 2220
104,台南市安平區文平平通,22.99459000000 ,120.16847000000 ,1061122 0700
105,台南市善化區什乃里190號,23.14463000000 ,120.27987000000 ,1061110 1041
,台南市下營區中山路2段32號前,23.23431613988 ,120.26105073937 ,1061114 2332
