Id,Address,Latitude,Longitude,Time
58,臺南市仁德區一甲里忠義路25號,22.97468962975 ,120.26403095337 ,106/06/08 08:00
59,臺南市仁德區文南街與淨修街口停車場內,22.97068573510 ,120.24141902980 ,106/06/04 16:50
60,臺南市仁德區保安里保安轉運站停車場,22.92384000000 ,120.23583000000 ,106/06/21 07:30
61,臺南市永康區五福街108號,23.01353245684 ,120.23461944033 ,106/06/30 10:52
62,臺南市永康區中山南路尚青市場內,23.01340004386 ,120.23042994893 ,106/06/13 21:25
63,臺南市永康區永大路二段245號前,23.00845112323 ,120.26225896489 ,106/06/14 12:00
64,臺南市永康區大灣路40巷158弄19號旁,23.01718483236 ,120.26733766764 ,106/06/10 15:50
65,臺南市新化區那拔里那拔林12-9號前,23.06669629283 ,120.34687281098 ,106/06/09 14:30
66,臺南市新化區太平里13鄰太平街22巷18-2號,23.03939952021 ,120.30646342811 ,106/06/19 22:30
67,臺南市新營區新營交流道旁機慢車道(東側),23.31031950000 ,120.29309775000 ,106/05/13 20:53
68,臺南市新營區太北里51-2號前,23.29981000000 ,120.28147000000 ,106/05/31 23:00
69,臺南市新營區三仙里健康路251號,23.31908949709 ,120.31210661267 ,106/06/09 17:11
70,臺南市白河區白河里新起街48號,23.34926530308 ,120.41656474329 ,106/06/09 10:20
71,臺南市東山區東中里中興路51號,23.31033943462 ,120.40010963002 ,106/06/16 08:00
72,臺南市東區崇學路108號前,22.98052560171 ,120.22397970013 ,106/07/23 14:30
73,臺南市東區大同路二段293號,22.97433061449 ,120.21441601639 ,106/07/05 19:40
74,臺南市東區東寧路351號,22.99001354899 ,120.22816537178 ,106/07/25 19:00
75,臺南市東區中華東路一段218號前,22.99295742937 ,120.23398734191 ,106/07/06 14:08
76,臺南市東區裕農路807-1號,22.98935103748 ,120.24101120108 ,106/07/04 06:30
77,臺南市東區崇明18街43號,22.97015746379 ,120.22689952554 ,106/07/30 04:00
78,臺南市東區大同路2段403巷82號,22.97229406910 ,120.21710253289 ,106/07/20 08:00
79,臺南市東區崇德12街76巷,22.97095655657 ,120.22973543661 ,106/07/10 09:50
80,臺南市東區仁和路162號,22.96971265139 ,120.23411248722 ,106/07/10 05:00
81,臺南市東區東門路3段37巷,22.98027146738 ,120.23172512495 ,106/07/02 07:00
82,臺南市東區崇明路117號一樓,22.97952079601 ,120.21775462407 ,106/07/19 02:00
83,臺南市東區衛國街112巷36號前,22.98743961282 ,120.22516006856 ,106/07/15 07:10
84,臺南市東區衛國街102號對面,22.98709655453 ,120.22339891327 ,106/07/02 09:00
85,臺南市東區前鋒路114號前,22.99373807216 ,120.21311577408 ,106/07/23 14:00
86,臺南市東區青年路258號,22.99145556175 ,120.21248571135 ,106/07/20 22:00
87,臺南市東區大學路與前鋒路停車格內,22.99738500000 ,120.22023825000 ,106/07/09 22:00
88,臺南市中西區郡緯街18巷,22.99810412469 ,120.20194262239 ,106/07/01 07:40
89,臺南市中西區興華街12之2號前,22.99202884763 ,120.21060566986 ,106/07/23 19:30
90,臺南市安南區本原街3段36號,23.05314429422 ,120.17739870953 ,106/06/07 18:00
91,臺南市安南區本原街二段510巷8弄22號,23.05484532832 ,120.17933650473 ,106/07/05 05:40
92,臺南市安南區北安路2段410號前,23.03474812768 ,120.20380631017 ,106/07/25 01:09
93,臺南市長溪路1段406巷41號,23.04103500000 ,120.20628716374 ,106/07/04 20:00
94,臺南市安南區安和路5段171巷11號,23.06619703053 ,120.21736746725 ,106/07/27 08:30
95,臺南市北區文賢路650號,23.00996649709 ,120.19390788733 ,106/05/16 20:00
96,臺南市北區和緯路花園夜市旁人行道停車格內,23.01160000000 ,120.20051000000 ,106/07/06 22:40
97,臺南市北區臨安路2段129號,23.00305419208 ,120.19752676880 ,106/07/05 15:20
98,臺南市北區育德一街286號對面,23.01771334915 ,120.20547544408 ,106/06/25 03:24
99,臺南市北區西門路四段7巷99號,23.00772288897 ,120.20350402095 ,106/07/09 13:30
100,臺南市北區公園路934巷27號,23.01528773911 ,120.21402459911 ,106/07/06 07:30
101,臺南市北區林森路三段181號,23.00688147244 ,120.22419632848 ,106/07/03 07:30
102,臺南市南區金華路2段63巷7-2號,22.97860152900 ,120.19071613627 ,106/07/23 20:00
103,臺南市南區永華路一段與大智街口(水萍塭人行道),22.98837323221 ,120.19082260673 ,106/07/04 16:00
104,臺南市濱南路黃金海岸南側停,22.93203000000 ,120.17652000000 ,106/06/29 19:00
105,臺南市南區金華路一段97號,22.96335726756 ,120.18952651345 ,106/07/26 07:00
106,臺南市南區健康路1段269號,22.98130748399 ,120.20468519456 ,106/07/02 11:30
107,臺南市佳里區海澄里22號,23.17910691037 ,120.17548713555 ,106/07/06 22:00
108,臺南市佳里區忠仁里忠仁街46號,23.15822763558 ,120.18022846434 ,106/07/13 20:00
109,臺南市將軍區長榮里214號旁鐵皮屋旁,23.19141000000 ,120.16641000000 ,106/07/17 09:00
110,臺南市新市區中華路1號新市車站旁停車場,23.06799000779 ,120.29029997389 ,106/07/22 22:02
111,臺南市新市區新市火車站9425號路燈旁,23.07894000000 ,120.29525000000 ,106/07/21 23:40
112,臺南市新市區延平街(新市火車站旁),23.06903574484 ,120.29200196732 ,106/07/14 09:50
113,臺南市新市區三舍里三舍203號前,23.10611000000 ,120.29416000000 ,106/07/02 08:00
114,臺南市歸仁區南興里中山路三段2號,22.96890157317 ,120.27528458416 ,106/07/26 07:30
115,臺南市歸仁區西埔里保大路2段118巷25號之前,22.99754652845 ,120.28886655828 ,106/07/03 17:00
116,臺南市歸仁區中正北路二段75巷慈光22村機車停車棚,22.98043913043 ,120.29282705866 ,106/07/09 17:50
117,臺南市歸仁區歸仁大道與站區南路口,22.92972152659 ,120.28409595999 ,106/07/19 19:00
118,臺南市歸仁區大潭里長榮路三段599號西側約50公尺處路旁,22.90949333611 ,120.32471431779 ,106/07/06 07:00
119,臺南市仁德區中正路二段729巷1號旁停車場,22.96124103136 ,120.25365617485 ,106/07/07 16:40
120,臺南市仁德區仁義六街76號,22.95995822232 ,120.25576718290 ,106/07/02 18:33
121,臺南市歸仁區新厝里中正南路一段453巷58號,22.95935849235 ,120.28853903898 ,106/07/31 19:40
122,臺南市歸仁區中山路二段2號後方機車停車棚內,22.96680232616 ,120.29394053581 ,106/07/08 10:00
123,臺南市永康區復國一路235號前,23.00835247960 ,120.24632852983 ,106/07/29 15:46
124,臺南市永康區中山東路239號前,23.01007095559 ,120.23739560451 ,106/07/12 16:24
125,臺南市永康區中華西街196巷62號,23.01728980461 ,120.22680609299 ,106/07/27 13:00
126,臺南市永康區中華路617號,23.01457010713 ,120.22998164862 ,106/07/17 15:23
